prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,2048,256,256,119.34600848812306
16,2048,256,1024,121.7440189093179
16,2048,256,4096,208.46401890931787
16,2048,256,16384,454.5040189093179
16,2048,512,16,65.92209200463215
16,2048,512,64,79.82066796240878
16,2048,512,256,149.30600848812307
16,2048,512,1024,205.24689463352968
16,2048,512,4096,378.68689463352973
16,2048,512,16384,870.7668946335297
16,8192,0,0,40.51653175212308
16,8192,1,16,50.076188504246154
16,8192,1,64,50.209313504246154
16,8192,1,256,50.84681350424615
16,8192,1,1024,51.72181350424615
16,8192,1,4096,57.14181350424616
16,8192,1,16384,72.51931350424616
16,8192,2,16,50.076188504246154
16,8192,2,64,50.209313504246154
16,8192,2,256,50.84681350424615
16,8192,2,1024,51.72181350424615
16,8192,2,4096,57.14181350424616
16,8192,2,16384,72.51931350424616
16,8192,8,16,50.076188504246154
16,8192,8,64,50.209313504246154
16,8192,8,256,50.84681350424615
16,8192,8,1024,51.72181350424615
16,8192,8,4096,57.14181350424616
16,8192,8,16384,72.51931350424616
16,8192,32,16,52.715842004632165
16,8192,32,64,51.44431350424615
16,8192,32,256,52.71931350424616
16,8192,32,1024,54.46931350424615
16,8192,32,4096,65.30931350424616
16,8192,32,16384,96.06431350424614
16,8192,128,16,59.32709200463217
16,8192,128,64,70.03066796240878
16,8192,128,256,86.46869028102448
16,8192,128,1024,93.46869028102448
16,8192,128,4096,136.82869028102448
16,8192,128,16384,259.84869028102446
16,8192,256,16,68.14209200463218
16,8192,256,64,79.91066796240878
16,8192,256,256,139.19600848812308
16,8192,256,1024,141.5940189093179
16,8192,256,4096,228.31401890931787
16,8192,256,16384,474.35401890931786
16,8192,512,16,85.77209200463216
16,8192,512,64,99.67066796240879
16,8192,512,256,169.1560084881231
16,8192,512,1024,225.09689463352967
16,8192,512,4096,398.5368946335297
16,8192,512,16384,890.6168946335297
64,0,0,0,21.909136210285713
64,0,1,16,31.46879296240879
64,0,1,64,31.601917962408788
64,0,1,256,32.239417962408794
64,0,1,1024,33.114417962408794
64,0,1,4096,38.53441796240879
64,0,1,16384,53.911917962408786
64,0,2,16,31.46879296240879
64,0,2,64,31.601917962408788
64,0,2,256,32.239417962408794
64,0,2,1024,33.114417962408794
64,0,2,4096,38.53441796240879
64,0,2,16384,53.911917962408786
64,0,8,16,31.46879296240879
64,0,8,64,31.601917962408788
64,0,8,256,32.239417962408794
64,0,8,1024,33.114417962408794
64,0,8,4096,38.53441796240879
64,0,8,16384,53.911917962408786
64,0,32,16,34.1084464627948
64,0,32,64,32.83691796240878
64,0,32,256,34.11191796240879
64,0,32,1024,35.86191796240879
64,0,32,4096,46.70191796240879
64,0,32,16384,77.4569179624088
64,0,128,16,40.7196964627948
64,0,128,64,51.42327242057142
64,0,128,256,67.86129473918712
64,0,128,1024,74.86129473918712
64,0,128,4096,118.22129473918713
64,0,128,16384,241.24129473918714
64,0,256,16,49.5346964627948
64,0,256,64,61.30327242057142
64,0,256,256,120.5886129462857
64,0,256,1024,122.98662336748052
64,0,256,4096,209.70662336748055
64,0,256,16384,455.7466233674805
64,0,512,16,67.1646964627948
64,0,512,64,81.06327242057142
64,0,512,256,150.54861294628574
64,0,512,1024,206.48949909169235
64,0,512,4096,379.9294990916923
64,0,512,16384,872.0094990916923
64,512,0,0,27.19426708751515
64,512,1,16,36.75392383963823
64,512,1,64,36.887048839638226
64,512,1,256,37.52454883963823
64,512,1,1024,38.39954883963823
64,512,1,4096,43.81954883963823
64,512,1,16384,59.19704883963822
64,512,2,16,36.75392383963823
64,512,2,64,36.887048839638226
64,512,2,256,37.52454883963823
64,512,2,1024,38.39954883963823
64,512,2,4096,43.81954883963823
64,512,2,16384,59.19704883963822
64,512,8,16,36.75392383963823
64,512,8,64,36.887048839638226
64,512,8,256,37.52454883963823
64,512,8,1024,38.39954883963823
64,512,8,4096,43.81954883963823
64,512,8,16384,59.19704883963822
64,512,32,16,39.39357734002424
64,512,32,64,38.122048839638225
64,512,32,256,39.39704883963823
64,512,32,1024,41.14704883963823
64,512,32,4096,51.98704883963823
64,512,32,16384,82.74204883963823
64,512,128,16,46.004827340024235
64,512,128,64,56.708403297800864
64,512,128,256,73.14642561641655
64,512,128,1024,80.14642561641655
64,512,128,4096,123.50642561641658
64,512,128,16384,246.52642561641656
64,512,256,16,54.81982734002424
64,512,256,64,66.58840329780085
64,512,256,256,125.87374382351516
64,512,256,1024,128.27175424470997
64,512,256,4096,214.99175424470997
64,512,256,16384,461.03175424471
64,512,512,16,72.44982734002423
64,512,512,64,86.34840329780086
64,512,512,256,155.83374382351516
64,512,512,1024,211.77462996892177
64,512,512,4096,385.21462996892177
64,512,512,16384,877.2946299689216
64,2048,0,0,57.34176708751515
64,2048,1,16,66.90142383963823
64,2048,1,64,67.03454883963823
64,2048,1,256,67.67204883963822
64,2048,1,1024,68.54704883963824
64,2048,1,4096,73.96704883963822
64,2048,1,16384,89.34454883963822
64,2048,2,16,66.90142383963823
64,2048,2,64,67.03454883963823
64,2048,2,256,67.67204883963822
64,2048,2,1024,68.54704883963824
64,2048,2,4096,73.96704883963822
64,2048,2,16384,89.34454883963822
64,2048,8,16,66.90142383963823
64,2048,8,64,67.03454883963823
64,2048,8,256,67.67204883963822
64,2048,8,1024,68.54704883963824
64,2048,8,4096,73.96704883963822
64,2048,8,16384,89.34454883963822
64,2048,32,16,69.54107734002424
64,2048,32,64,68.26954883963823
64,2048,32,256,69.54454883963822
64,2048,32,1024,71.29454883963824
64,2048,32,4096,82.13454883963823
64,2048,32,16384,112.88954883963822
64,2048,128,16,76.15232734002424
64,2048,128,64,86.85590329780086
64,2048,128,256,103.29392561641654
64,2048,128,1024,110.29392561641656
64,2048,128,4096,153.65392561641656
64,2048,128,16384,276.67392561641657
64,2048,256,16,84.96732734002424
64,2048,256,64,96.73590329780086
64,2048,256,256,156.02124382351514
64,2048,256,1024,158.41925424470995
64,2048,256,4096,245.13925424470995
64,2048,256,16384,491.1792542447099
64,2048,512,16,102.59732734002424
64,2048,512,64,116.49590329780087
64,2048,512,256,185.98124382351517
64,2048,512,1024,241.92212996892178
64,2048,512,4096,415.36212996892175
64,2048,512,16384,907.4421299689218
64,8192,0,0,128.04426708751515
64,8192,1,16,137.60392383963824
64,8192,1,64,137.73704883963822
64,8192,1,256,138.37454883963824
64,8192,1,1024,139.2495488396382
64,8192,1,4096,144.66954883963822
64,8192,1,16384,160.04704883963822
64,8192,2,16,137.60392383963824
64,8192,2,64,137.73704883963822
64,8192,2,256,138.37454883963824
64,8192,2,1024,139.2495488396382
64,8192,2,4096,144.66954883963822
64,8192,2,16384,160.04704883963822
64,8192,8,16,137.60392383963824
64,8192,8,64,137.73704883963822
64,8192,8,256,138.37454883963824
64,8192,8,1024,139.2495488396382
64,8192,8,4096,144.66954883963822
64,8192,8,16384,160.04704883963822
64,8192,32,16,140.24357734002422
