prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
1024,512,1,64,336.6374759648638
1024,512,1,256,336.9189574463453
1024,512,1,1024,338.0695747302959
1024,512,1,4096,341.46216732288855
1024,512,1,16384,354.8448833722712
1024,512,2,16,337.25475991548115
1024,512,2,64,337.3930315204194
1024,512,2,256,337.95599448338237
1024,512,2,1024,340.2572290512836
1024,512,2,4096,347.0424142364688
1024,512,2,16384,373.8078463352342
1024,512,8,16,341.37327843399964
1024,512,8,64,341.9263648537527
1024,512,8,256,344.1782167056046
1024,512,8,1024,353.38315497720953
1024,512,8,4096,380.52389571795027
1024,512,8,16384,487.585624113012
1024,512,32,16,359.3851310084597
1024,512,32,64,360.05969818708604
1024,512,32,256,369.06710559449346
1024,512,32,1024,405.88685868091324
1024,512,32,4096,514.4498216438762
1024,512,32,16384,942.6967352241231
1024,512,128,16,425.281427304756
1024,512,128,64,443.769385978582
1024,512,128,256,491.13703792682736
1024,512,128,1024,638.4160502725065
1024,512,128,4096,1072.667902124358
1024,512,128,16384,2785.655556445346
1024,512,256,16,513.1431556998177
1024,512,256,64,540.4804970896931
1024,512,256,256,661.6250968746667
1024,512,256,1024,944.5811319872196
1024,512,256,4096,1813.0848356909232
1024,512,256,16384,5239.060144332898
1024,512,512,16,688.8666124899412
1024,512,512,64,733.9027193119155
1024,512,512,256,927.1065783561482
1024,512,512,1024,1544.163513884271
1024,512,512,4096,3281.170921291678
1024,512,512,16384,10133.12153857563
1024,2048,0,0,477.6266077929876
1024,2048,1,16,486.7708092981971
1024,2048,1,64,486.8399451006662
1024,2048,1,256,487.1214265821477
1024,2048,1,1024,488.27204386609833
1024,2048,1,4096,491.66463645869095
1024,2048,1,16384,505.04735250807363
1024,2048,2,16,487.45722905128355
1024,2048,2,64,487.5955006562218
1024,2048,2,256,488.1584636191848
1024,2048,2,1024,490.459698187086
1024,2048,2,4096,497.2448833722712
1024,2048,2,16384,524.0103154710366
1024,2048,8,16,491.57574756980205
1024,2048,8,64,492.1288339895551
1024,2048,8,256,494.380685841407
1024,2048,8,1024,503.58562411301193
1024,2048,8,4096,530.7263648537527
1024,2048,8,16384,637.7880932488144
1024,2048,32,16,509.5876001442621
1024,2048,32,64,510.26216732288844
1024,2048,32,256,519.2695747302959
1024,2048,32,1024,556.0893278167157
1024,2048,32,4096,664.6522907796787
1024,2048,32,16384,1092.8992043599255
1024,2048,128,16,575.4838964405584
1024,2048,128,64,593.9718551143844
1024,2048,128,256,641.3395070626298
1024,2048,128,1024,788.6185194083089
1024,2048,128,4096,1222.8703712601605
1024,2048,128,16384,2935.8580255811485
1024,2048,256,16,663.3456248356201
1024,2048,256,64,690.6829662254955
1024,2048,256,256,811.8275660104691
1024,2048,256,1024,1094.783601123022
1024,2048,256,4096,1963.2873048267256
1024,2048,256,16384,5389.262613468701
1024,2048,512,16,839.0690816257436
1024,2048,512,64,884.1051884477179
1024,2048,512,256,1077.3090474919507
1024,2048,512,1024,1694.3659830200734
1024,2048,512,4096,3431.3733904274804
1024,2048,512,16384,10283.324007711431
1024,8192,0,0,1058.4068547065679
1024,8192,1,16,1067.5510562117774
1024,8192,1,64,1067.6201920142464
1024,8192,1,256,1067.901673495728
1024,8192,1,1024,1069.0522907796785
1024,8192,1,4096,1072.444883372271
1024,8192,1,16384,1085.827599421654
1024,8192,2,16,1068.2374759648637
